exercise_id,name,body_part,target_muscle,secondary_muscles,equipment,exercise_type,difficulty_level,instructions,source_dataset
ex_3987723db2,cable pull through (with rope),upper legs,glutes,"hamstrings, lower back",cable,cardio,unknown,"Stand facing away from the cable machine with your feet shoulder-width apart. Grab the rope attachment with both hands and step forward, creating tension in the cable. Bend at the hips and lower your upper body until it is parallel to the ground, keeping your back straight. Engage your glutes and hamstrings to pull your body back up to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_ac26b5e782,cable standing hip extension,upper legs,glutes,"hamstrings, quadriceps",cable,strength,unknown,"Attach a cable to a low pulley and stand facing away from the machine. Place the cable around your ankle and stand with your feet shoulder-width apart. Keep your core engaged and your back straight throughout the exercise. Slowly extend your leg straight back, squeezing your glutes at the top of the movement. Pause for a moment, then return to the starting position. Repeat for the desired number of repetitions. Switch sides and repeat with the other leg.",fitness_exercises
ex_a9323ce2e5,curtsey squat,upper legs,glutes,"quadriceps, hamstrings, calves",bodyweight,strength,unknown,"Stand with your feet shoulder-width apart. Take a step diagonally behind and across your body with your right foot, crossing it behind your left leg. Bend both knees as if you were curtsying, lowering your body towards the ground. Keep your torso upright and your weight on your front foot. Push through your front foot to return to the starting position. Repeat on the other side, stepping diagonally behind and across your body with your left foot.",fitness_exercises
ex_682c78e81c,dumbbell bench squat,upper legs,glutes,"quadriceps, hamstrings, calves",dumbbell,strength,unknown,"Place a dumbbell on the ground in front of a bench. Stand facing away from the bench with your feet shoulder-width apart. Bend at the knees and hips to lower yourself down towards the bench, keeping your chest up and back straight. Once your glutes touch the bench, push through your heels to stand back up to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_6623c65e03,dumbbell clean,upper legs,glutes,"hamstrings, quadriceps, calves",dumbbell,strength,unknown,"Stand with your feet shoulder-width apart, holding a dumbbell in each hand with an overhand grip. Bend your knees and lower your hips into a squat position, keeping your back straight and chest up. Explosively extend your hips and knees, driving through your heels to jump off the ground. As you jump, shrug your shoulders and pull the dumbbells up towards your shoulders, keeping them close to your body. Catch the dumbbells at shoulder height, with your elbows pointing forward and your palms facing up. Lower the dumbbells back down to the starting position by reversing the movement. Repeat for the desired number of repetitions.",fitness_exercises
ex_02d6ad16d7,dumbbell contralateral forward lunge,upper legs,glutes,"quadriceps, hamstrings, calves",dumbbell,strength,unknown,"Stand with your feet shoulder-width apart, holding a dumbbell in each hand. Take a step forward with your right foot, keeping your back straight and core engaged. Lower your body by bending both knees until your right thigh is parallel to the ground. Push through your right heel to return to the starting position. Repeat with your left leg. Alternate legs for the desired number of repetitions.",fitness_exercises
ex_4be9f7a981,dumbbell deadlift,upper legs,glutes,"hamstrings, lower back",dumbbell,strength,unknown,"Stand with your feet shoulder-width apart, toes pointing forward. Hold a dumbbell in each hand, palms facing your body, arms extended downwards. Bend at your hips and knees, lowering the dumbbells towards the ground while keeping your back straight. Push through your heels and extend your hips and knees, lifting the dumbbells back up to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_fda4cd2bd7,dumbbell lunge,upper legs,glutes,"quadriceps, hamstrings, calves",dumbbell,strength,unknown,"Stand with your feet shoulder-width apart, holding a dumbbell in each hand. Take a step forward with your right foot, lowering your body into a lunge position. Keep your back straight and your chest up as you lower your body. Push through your right heel to return to the starting position. Repeat with your left leg. Alternate legs for the desired number of repetitions.",fitness_exercises
ex_7b875f7836,dumbbell one arm snatch,upper legs,glutes,"hamstrings, quadriceps, core",dumbbell,strength,unknown,"Stand with your feet shoulder-width apart, holding a dumbbell in one hand with an overhand grip. Bend your knees slightly and hinge forward at the hips, keeping your back straight and chest up. Lower the dumbbell towards the ground, keeping it close to your body. Explosively extend your hips, knees, and ankles, driving the dumbbell upwards in a straight line. As the dumbbell reaches shoulder height, quickly rotate your hand and punch it overhead, fully extending your arm. Catch the dumbbell overhead with a slight bend in your knees and hips. Lower the dumbbell back down to the starting position in a controlled manner. Repeat for the desired number of repetitions, then switch to the other arm.",fitness_exercises
ex_426975697b,dumbbell plyo squat,upper legs,glutes,"quadriceps, hamstrings, calves",dumbbell,strength,unknown,"Stand with your feet shoulder-width apart, holding a dumbbell in each hand at your sides. Lower your body into a squat position by bending your knees and pushing your hips back. As you reach the bottom of the squat, explode upward, jumping off the ground. While in the air, quickly switch the position of your feet, landing with your opposite foot forward. Immediately lower your body back into a squat position and repeat the jump, switching your feet again. Continue alternating the position of your feet with each jump for the desired number of repetitions.",fitness_exercises
